contrast_order,contrast_type,anchor,family,metric,left_delay,right_delay,contrast_label,direction_multiplier,operationality,count,mean,standard_error,ci95_lower,ci95_upper,median,p05,p25,p75,p90,p95,positive_share,discordant_positive,discordant_negative,classification
827,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,eligible_liquidation_tab,1,2,delay_2_minus_1,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
828,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,eligible_liquidation_tab,0,2,delay_2_minus_0,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
829,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,selected_count,0,1,delay_1_minus_0,1,operational,128,0.015625,0.08446244375180935,-0.14992138975354632,0.18117138975354632,0.0,-0.6499999999999995,0.0,0.0,0.0,0.6499999999999915,0.0546875,7,7,
830,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,selected_count,1,2,delay_2_minus_1,1,operational,128,0.0234375,0.05597300977768512,-0.08626959916426284,0.13314459916426286,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,8,6,
831,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,selected_count,0,2,delay_2_minus_0,1,operational,128,0.0390625,0.10007523237343222,-0.15708495545192713,0.23520995545192713,0.0,-1.0,0.0,0.0,0.0,2.0,0.0703125,9,10,
832,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,rejected_count,0,1,delay_1_minus_0,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
833,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,rejected_count,1,2,delay_2_minus_1,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
834,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,rejected_count,0,2,delay_2_minus_0,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
835,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,successful_closure_count,0,1,delay_1_minus_0,1,operational,128,0.0703125,0.057831117985312215,-0.043036491251211936,0.18366149125121195,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,5,1,
836,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,successful_closure_count,1,2,delay_2_minus_1,1,operational,128,0.0234375,0.03916080150806335,-0.05331767095580417,0.10019267095580417,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,5,3,
837,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,successful_closure_count,0,2,delay_2_minus_0,1,operational,128,0.09375,0.06695491122983642,-0.037481626010479385,0.22498162601047939,0.0,0.0,0.0,0.0,0.0,0.6499999999999915,0.0546875,7,4,
838,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,liquidated_debt,0,1,delay_1_minus_0,1,operational,128,87.3294342182079,60.000706537844565,-30.271950595967454,204.93081903238323,0.0,0.0,0.0,0.0,0.0,4.038156475871758e-11,0.078125,10,4,
839,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,liquidated_debt,1,2,delay_2_minus_1,1,operational,128,-2288.1658355350555,1872.156050620522,-5957.591694751278,1381.2600236811672,0.0,0.0,0.0,0.0,0.0,1.1823431123047912e-12,0.0546875,7,5,
840,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,liquidated_debt,0,2,delay_2_minus_0,1,operational,128,-2200.836401316847,1857.9095168554736,-5842.339054353575,1440.666251719881,0.0,0.0,0.0,0.0,0.0,215.79345923582048,0.0703125,9,5,
841,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,terminal_unresolved_tab,0,1,delay_1_minus_0,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
842,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,terminal_unresolved_tab,1,2,delay_2_minus_1,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
843,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,terminal_unresolved_tab,0,2,delay_2_minus_0,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
844,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,backlog_area,0,1,delay_1_minus_0,1,operational,128,-5069.427778710775,3545.2715743987555,-12018.160064532336,1879.3045071107863,0.0,-17093.593247815927,0.0,0.0,0.0,0.0,0.046875,6,20,
845,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,backlog_area,1,2,delay_2_minus_1,1,operational,128,14064.427636054035,10594.812209114112,-6701.4042938096245,34830.259565917695,0.0,-3773.505603919323,0.0,0.0,0.0,2986.295585699125,0.0703125,9,17,
846,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,backlog_area,0,2,delay_2_minus_0,1,operational,128,8994.999857343259,8942.313670745494,-8531.934937317908,26521.934652004427,0.0,-6006.004653973346,0.0,0.0,0.0,2004.493789010321,0.078125,10,16,
847,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,maximum_backlog,0,1,delay_1_minus_0,1,operational,128,-1809.1549415761042,1910.9626954071925,-5554.641824574202,1936.3319414219932,0.0,-803.9201189655364,0.0,0.0,0.0,320.30700560830786,0.0546875,7,10,
848,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,maximum_backlog,1,2,delay_2_minus_1,1,operational,128,3361.9621248602307,2067.9246467569474,-691.1701827833863,7415.094432503847,0.0,-392.42883796941555,0.0,0.0,0.0,544.5163539152366,0.0546875,7,8,
849,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,maximum_backlog,0,2,delay_2_minus_0,1,operational,128,1552.8071832841267,1175.342746328482,-750.8645995196978,3856.4789660879514,0.0,-730.6654568987406,0.0,0.0,0.0,2439.6459054172924,0.0625,8,11,
850,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,terminal_active_bad_debt,0,1,delay_1_minus_0,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
851,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,terminal_active_bad_debt,1,2,delay_2_minus_1,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
852,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,terminal_active_bad_debt,0,2,delay_2_minus_0,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
853,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,realised_bad_debt,0,1,delay_1_minus_0,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
854,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,realised_bad_debt,1,2,delay_2_minus_1,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
855,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,realised_bad_debt,0,2,delay_2_minus_0,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
856,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,keeper_profit_proxy,0,1,delay_1_minus_0,1,operational,128,8.271602401403221,6.006699295526194,-3.5015282178281186,20.04473302063456,0.0,-15.73929309013988,0.0,0.0,0.0,3.8686290040241653,0.0625,8,11,
857,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,keeper_profit_proxy,1,2,delay_2_minus_1,1,operational,128,-289.51850067269754,240.46208155703914,-760.8241805244943,181.78717917909916,0.0,-0.9708544599292167,0.0,0.0,25.10844790083351,85.90188671444571,0.125,16,7,
858,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,ETH,keeper_profit_proxy,0,2,delay_2_minus_0,1,operational,128,-281.2468982712943,239.52869762295688,-750.7231456122897,188.2293490697012,0.0,-1.9210657143840932,0.0,0.0,18.736514984823433,86.75257879806846,0.125,16,8,
859,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,initial_debt_exposure,0,1,delay_1_minus_0,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
860,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,initial_debt_exposure,1,2,delay_2_minus_1,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
861,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,initial_debt_exposure,0,2,delay_2_minus_0,1,operational,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
862,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,absolute_mismatch_area,0,1,delay_1_minus_0,1,operational,128,2.383113838580623,0.03780003017068571,2.309025779446079,2.457201897715167,2.353913515423221,1.77180870981691,2.080794795511357,2.596401364376138,2.9560774419363987,3.2013330583282786,1.0,128,0,
863,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,absolute_mismatch_area,1,2,delay_2_minus_1,1,operational,128,1.4931265261973028,0.02302242542355832,1.4480025723671286,1.538250480027477,1.4685509654831248,1.1613930142255058,1.32258998479927,1.6366748818745438,1.8260520458037908,1.9986145499470902,1.0,128,0,
864,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,absolute_mismatch_area,0,2,delay_2_minus_0,1,operational,128,3.8762403647779253,0.06026150249543418,3.7581278198868744,3.9943529096689763,3.860542406751618,2.947089326732329,3.4068224022420104,4.210435511191234,4.787700753714322,5.156479734190171,1.0,128,0,
865,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,peak_absolute_mismatch,0,1,delay_1_minus_0,1,operational,128,0.09872004854962005,0.00043995776912698545,0.09785773132213116,0.09958236577710894,0.0985581230906534,0.09048037657736262,0.09646060763900306,0.100961894097098,0.10367005409341898,0.10696375773110094,1.0,128,0,
866,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,peak_absolute_mismatch,1,2,delay_2_minus_1,1,operational,128,0.002428695641416289,0.00037295161821602785,0.0016977104697128743,0.0031596808131197033,0.0015982470644750196,-0.0016440594048680486,0.0003588548088005461,0.003699479860745619,0.006579891603348887,0.009138858824950996,0.78125,100,28,
867,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,peak_absolute_mismatch,0,2,delay_2_minus_0,1,operational,128,0.10114874419103634,0.0006795064550570839,0.09981691153912445,0.10248057684294823,0.09990265866478096,0.0916811679915176,0.09692957427825794,0.10450608259980552,0.10960779575157227,0.11357397596191951,1.0,128,0,
868,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,oracle_overvaluation_area,0,1,delay_1_minus_0,1,operational,128,1.167855022797737,0.020147585545811482,1.1283657551279465,1.2073442904675273,1.1658313552054675,0.856991780580281,1.0097302422232246,1.2819327478231568,1.4435107028811893,1.6010652917226156,1.0,128,0,
869,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,oracle_overvaluation_area,1,2,delay_2_minus_1,1,operational,128,0.7229957998046419,0.013290958723606479,0.6969455207063732,0.7490460789029106,0.7099600006889558,0.5148943279928176,0.6171120237881846,0.8060719085068846,0.9096801741920201,0.9947761169943695,1.0,128,0,
870,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,oracle_overvaluation_area,0,2,delay_2_minus_0,1,operational,128,1.8908508226023786,0.03307192488504349,1.8260298498276932,1.955671795377064,1.8839338305571454,1.3724527768182484,1.602979086468357,2.063863435100538,2.3811747358877717,2.572908582559207,1.0,128,0,
871,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,peak_oracle_overvaluation,0,1,delay_1_minus_0,1,operational,128,0.09872004854962005,0.00043995776912698545,0.09785773132213116,0.09958236577710894,0.0985581230906534,0.09048037657736262,0.09646060763900306,0.100961894097098,0.10367005409341898,0.10696375773110094,1.0,128,0,
872,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,peak_oracle_overvaluation,1,2,delay_2_minus_1,1,operational,128,0.002428695641416289,0.00037295161821602785,0.0016977104697128743,0.0031596808131197033,0.0015982470644750196,-0.0016440594048680486,0.0003588548088005461,0.003699479860745619,0.006579891603348887,0.009138858824950996,0.78125,100,28,
873,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,peak_oracle_overvaluation,0,2,delay_2_minus_0,1,operational,128,0.10114874419103634,0.0006795064550570839,0.09981691153912445,0.10248057684294823,0.09990265866478096,0.0916811679915176,0.09692957427825794,0.10450608259980552,0.10960779575157227,0.11357397596191951,1.0,128,0,
874,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,oracle_undervaluation_area,0,1,delay_1_minus_0,1,operational,128,1.215258815782886,0.020223245140788042,1.1756212553069416,1.2548963762588305,1.2011623613331863,0.8439318025471456,1.0554122481094297,1.3610903061455524,1.537293678242892,1.5891830670779268,1.0,128,0,
875,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,oracle_undervaluation_area,1,2,delay_2_minus_1,1,operational,128,0.7701307263926607,0.013736997267113457,0.7432062117491183,0.7970552410362031,0.7575609294387192,0.5418788325468548,0.6636065900094752,0.8605600940601215,0.976664708885604,1.0135516736879326,1.0,128,0,
876,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,oracle_undervaluation_area,0,2,delay_2_minus_0,1,operational,128,1.985389542175547,0.03351957536768224,1.9196911744548897,2.051087909896204,1.9873067153780428,1.3964342024381422,1.7209629876245576,2.2445125678874622,2.4934253640729653,2.587738353738487,1.0,128,0,
877,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,peak_oracle_undervaluation,0,1,delay_1_minus_0,1,operational,128,0.03053779485887649,0.0008401978938083106,0.0288910069870122,0.03218458273074078,0.029860933715750018,0.01818657079779993,0.023247808826800005,0.035837947731960106,0.04206848850669994,0.04598486171987314,1.0,128,0,
878,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,peak_oracle_undervaluation,1,2,delay_2_minus_1,1,operational,128,0.013424750390520775,0.0006006734326594932,0.012247430462508167,0.014602070318533382,0.01325270518385004,0.0033816178665999064,0.008677392454652304,0.018615531389488214,0.02143733715060014,0.02231967842760009,0.984375,126,2,
879,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,peak_oracle_undervaluation,0,2,delay_2_minus_0,1,operational,128,0.04396254524939726,0.0011288764653286324,0.04174994737735314,0.04617514312144138,0.04312518087405766,0.025186207965397518,0.03564589694814069,0.05042671610149997,0.05915123308545584,0.06829419791068798,1.0,128,0,
880,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,mismatch_hours,0,1,delay_1_minus_0,1,operational,128,766.875,0.06175739937815351,766.7539554972188,766.9960445027812,767.0,767.0,767.0,767.0,767.0,767.0,1.0,128,0,
881,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,mismatch_hours,1,2,delay_2_minus_1,1,operational,128,0.03125,0.015439349844538378,0.0009888743047047795,0.061511125695295224,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,4,0,
882,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,mismatch_hours,0,2,delay_2_minus_0,1,operational,128,766.90625,0.04631804953361513,766.8154666229141,766.9970333770859,767.0,767.0,767.0,767.0,767.0,767.0,1.0,128,0,
883,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,mismatch_hours_above_tolerance,0,1,delay_1_minus_0,1,operational,128,766.875,0.06175739937815351,766.7539554972188,766.9960445027812,767.0,767.0,767.0,767.0,767.0,767.0,1.0,128,0,
884,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,mismatch_hours_above_tolerance,1,2,delay_2_minus_1,1,operational,128,0.015625,0.01916173585724926,-0.02193200228020855,0.05318200228020855,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,4,2,
885,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,mismatch_hours_above_tolerance,0,2,delay_2_minus_0,1,operational,128,766.890625,0.04736456941663908,766.7977904439434,766.9834595560566,767.0,767.0,767.0,767.0,767.0,767.0,1.0,128,0,
886,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,false_safe_vault_hours,0,1,delay_1_minus_0,1,operational,128,0.2890625,0.11641394953530045,0.06089115891081112,0.5172338410891889,0.0,0.0,0.0,0.0,0.0,1.6499999999999915,0.0859375,11,0,
887,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,false_safe_vault_hours,1,2,delay_2_minus_1,1,operational,128,0.234375,0.09312248979336281,0.05185492000500891,0.4168950799949911,0.0,0.0,0.0,0.0,0.0,1.0,0.0859375,11,0,
888,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,false_safe_vault_hours,0,2,delay_2_minus_0,1,operational,128,0.5234375,0.2077973286451892,0.11615473585542918,0.9307202641445709,0.0,0.0,0.0,0.0,0.0,2.6499999999999915,0.0859375,11,0,
889,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,false_safe_debt_hours,0,1,delay_1_minus_0,1,operational,128,1926.1548411900037,1301.9656865015404,-625.6979043530152,4478.007586733022,0.0,0.0,0.0,0.0,0.0,5148.885413712353,0.0859375,11,0,
890,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,false_safe_debt_hours,1,2,delay_2_minus_1,1,operational,128,1062.4379596182575,691.0448700051488,-292.00998559183404,2416.8859048283493,0.0,0.0,0.0,0.0,0.0,3263.8199505573125,0.0859375,11,0,
891,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,false_safe_debt_hours,0,2,delay_2_minus_0,1,operational,128,2988.5928008082615,1988.7399218660967,-909.3374460492878,6886.523047665811,0.0,0.0,0.0,0.0,0.0,8926.71222336209,0.0859375,11,0,
892,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,peak_false_safe_debt,0,1,delay_1_minus_0,1,operational,128,1164.251995560643,707.6698063512689,-222.7808248878439,2551.28481600913,0.0,0.0,0.0,0.0,0.0,3038.508091246965,0.0859375,11,0,
893,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,peak_false_safe_debt,1,2,delay_2_minus_1,1,operational,128,8.637998205675494,6.202129661976392,-3.5181759317982344,20.79417234314922,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,2,0,
894,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,peak_false_safe_debt,0,2,delay_2_minus_0,1,operational,128,1172.8899937663186,708.2729878952498,-215.32506250837105,2561.1050500410083,0.0,0.0,0.0,0.0,0.0,3038.508091246965,0.0859375,11,0,
895,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,false_unsafe_vault_hours,0,1,delay_1_minus_0,1,operational,128,0.140625,0.07165642046253731,0.00017841589342687536,0.2810715841065731,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,5,0,
896,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,false_unsafe_vault_hours,1,2,delay_2_minus_1,1,operational,128,0.0546875,0.025556295331153722,0.004597161150938708,0.10477783884906129,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,5,0,
897,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,false_unsafe_vault_hours,0,2,delay_2_minus_0,1,operational,128,0.1953125,0.09673470203349904,0.005712484014341879,0.3849125159856581,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,5,0,
898,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,false_unsafe_debt_hours,0,1,delay_1_minus_0,1,operational,128,1371.4810493746786,1003.5752989190831,-595.5265365067244,3338.4886352560816,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,5,0,
899,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,false_unsafe_debt_hours,1,2,delay_2_minus_1,1,operational,128,420.9888700339635,304.42554594076296,-175.68520000993192,1017.6629400778589,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,5,0,
900,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,false_unsafe_debt_hours,0,2,delay_2_minus_0,1,operational,128,1792.4699194086422,1303.2989175063983,-761.9959589038983,4346.935797721183,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,5,0,
901,collateral_delay_contrast,stable_supported__joint_crypto_stable_stress,WBTC,peak_false_unsafe_debt,0,1,delay_1_minus_0,1,operational,128,890.500121926767,632.9430099729316,-350.06817762017886,2131.068421473713,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,5,0,
